,artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Popularity,added_at
279,Nicki Minaj,High School,0.531,0.683,1,-4.093,0,0.333,0.135,0.00265,0.22,0.212,84.817,audio_features,6bzwoiUt0s1KDOedyy4OtQ,spotify:track:6bzwoiUt0s1KDOedyy4OtQ,https://api.spotify.com/v1/tracks/6bzwoiUt0s1KDOedyy4OtQ,https://api.spotify.com/v1/audio-analysis/6bzwoiUt0s1KDOedyy4OtQ,218747,4,57.0,2019-11-13T22:33:19Z
280,Big Sean,I Know,0.733,0.334,1,-11.314,1,0.0811,0.327,0,0.116,0.267,119.935,audio_features,6rje9f1wRFJDO2iTORw0lH,spotify:track:6rje9f1wRFJDO2iTORw0lH,https://api.spotify.com/v1/tracks/6rje9f1wRFJDO2iTORw0lH,https://api.spotify.com/v1/audio-analysis/6rje9f1wRFJDO2iTORw0lH,319973,4,68.0,2019-11-12T17:22:59Z
281,DJ Khaled,"How Many Times (feat. Chris Brown, Lil Wayne & Big Sean)",0.797,0.694,10,-4.469,0,0.2,0.114,0,0.294,0.865,116.128,audio_features,6Dy6L7C0OJQnoz40AfaFZO,spotify:track:6Dy6L7C0OJQnoz40AfaFZO,https://api.spotify.com/v1/tracks/6Dy6L7C0OJQnoz40AfaFZO,https://api.spotify.com/v1/audio-analysis/6Dy6L7C0OJQnoz40AfaFZO,265013,4,47.0,2019-11-12T17:22:50Z
282,August Alsina,I Luv This Shit,0.643,0.592,1,-6.684,0,0.277,0.00475,1.54e-06,0.222,0.405,123.942,audio_features,4IeUAegXVbETb7FpgNDnSM,spotify:track:4IeUAegXVbETb7FpgNDnSM,https://api.spotify.com/v1/tracks/4IeUAegXVbETb7FpgNDnSM,https://api.spotify.com/v1/audio-analysis/4IeUAegXVbETb7FpgNDnSM,267920,4,61.0,2019-11-12T17:22:13Z
283,Lil Wayne,How To Love,0.644,0.661,11,-6.093,1,0.0418,0.000177,5.14e-06,0.108,0.272,154.001,audio_features,4aX4Oycsk1fhHIee1zqsDe,spotify:track:4aX4Oycsk1fhHIee1zqsDe,https://api.spotify.com/v1/tracks/4aX4Oycsk1fhHIee1zqsDe,https://api.spotify.com/v1/audio-analysis/4aX4Oycsk1fhHIee1zqsDe,240307,4,67.0,2019-11-12T02:08:10Z
284,Emotional Oranges,Just Like You,0.715,0.677,1,-7.209,1,0.0339,0.00496,0.00145,0.156,0.48,101.03,audio_features,19ZE32i7TmLyWf6tQtaZbX,spotify:track:19ZE32i7TmLyWf6tQtaZbX,https://api.spotify.com/v1/tracks/19ZE32i7TmLyWf6tQtaZbX,https://api.spotify.com/v1/audio-analysis/19ZE32i7TmLyWf6tQtaZbX,215227,4,0.0,2019-11-11T23:02:19Z
285,Timbaland,Carry Out (Featuring Justin Timberlake),0.531,0.574,10,-6.693,0,0.113,0.114,0.0308,0.256,0.272,115.68,audio_features,2DHc2e5bBn4UzY0ENVFrUl,spotify:track:2DHc2e5bBn4UzY0ENVFrUl,https://api.spotify.com/v1/tracks/2DHc2e5bBn4UzY0ENVFrUl,https://api.spotify.com/v1/audio-analysis/2DHc2e5bBn4UzY0ENVFrUl,232467,5,64.0,2019-11-07T21:42:19Z
286,Big Sean,Beware,0.7,0.554,1,-5.909,1,0.187,0.219,1.36e-06,0.419,0.0633,97.127,audio_features,6bxUnsSGZCmoHHU5auwtps,spotify:track:6bxUnsSGZCmoHHU5auwtps,https://api.spotify.com/v1/tracks/6bxUnsSGZCmoHHU5auwtps,https://api.spotify.com/v1/audio-analysis/6bxUnsSGZCmoHHU5auwtps,235187,4,69.0,2019-11-06T22:11:02Z
287,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,audio_features,56AMYGJzxBO6p8v0wEe9de,spotify:track:56AMYGJzxBO6p8v0wEe9de,https://api.spotify.com/v1/tracks/56AMYGJzxBO6p8v0wEe9de,https://api.spotify.com/v1/audio-analysis/56AMYGJzxBO6p8v0wEe9de,279907,4,73.0,2019-11-06T22:07:55Z
288,NLE Choppa,Forever,0.602,0.726,5,-4.856,0,0.129,0.382,0,0.0691,0.555,90.107,audio_features,3fx31TjnwvwZIyAGHhOhA1,spotify:track:3fx31TjnwvwZIyAGHhOhA1,https://api.spotify.com/v1/tracks/3fx31TjnwvwZIyAGHhOhA1,https://api.spotify.com/v1/audio-analysis/3fx31TjnwvwZIyAGHhOhA1,202667,4,57.0,2019-11-06T16:13:31Z
289,Kanye West,Everything We Need,0.894,0.416,9,-6.823,0,0.0538,0.312,0,0.146,0.463,116.96,audio_features,24bnCCysWnbNRNUT4LpHcP,spotify:track:24bnCCysWnbNRNUT4LpHcP,https://api.spotify.com/v1/tracks/24bnCCysWnbNRNUT4LpHcP,https://api.spotify.com/v1/audio-analysis/24bnCCysWnbNRNUT4LpHcP,116560,4,63.0,2019-11-03T23:49:13Z
290,Kanye West,Water,0.505,0.281,2,-12.404,1,0.1,0.57,0.000254,0.163,0.283,82.338,audio_features,454Epa1vrCGFddHXKyC1kb,spotify:track:454Epa1vrCGFddHXKyC1kb,https://api.spotify.com/v1/tracks/454Epa1vrCGFddHXKyC1kb,https://api.spotify.com/v1/audio-analysis/454Epa1vrCGFddHXKyC1kb,168420,4,60.0,2019-11-03T23:49:08Z
291,Kanye West,On God,0.41,0.886,9,-4.413,0,0.155,0.0671,0,0.461,0.393,72.577,audio_features,2SasoXZyv82yYgHiVOvxQn,spotify:track:2SasoXZyv82yYgHiVOvxQn,https://api.spotify.com/v1/tracks/2SasoXZyv82yYgHiVOvxQn,https://api.spotify.com/v1/audio-analysis/2SasoXZyv82yYgHiVOvxQn,136351,4,64.0,2019-11-03T23:08:11Z
292,Kanye West,Follow God,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,audio_features,2QpGZOhTCHHiKmpSO9FW4h,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/tracks/2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/audio-analysis/2QpGZOhTCHHiKmpSO9FW4h,104591,4,74.0,2019-11-03T23:08:00Z
293,Selena Gomez,Lose You To Love Me,0.505,0.34,4,-9.005,1,0.0438,0.576,0,0.21,0.0916,101.993,audio_features,1HfMVBKM75vxSfsQ5VefZ5,spotify:track:1HfMVBKM75vxSfsQ5VefZ5,https://api.spotify.com/v1/tracks/1HfMVBKM75vxSfsQ5VefZ5,https://api.spotify.com/v1/audio-analysis/1HfMVBKM75vxSfsQ5VefZ5,206459,4,14.0,2019-10-29T16:39:58Z
294,Ty Dolla $ign,Paranoid (feat. B.o.B),0.858,0.398,1,-11.306,1,0.0598,0.00888,0,0.112,0.258,97.476,audio_features,0Yp3wCUpjrG7NWWPDpmQXm,spotify:track:0Yp3wCUpjrG7NWWPDpmQXm,https://api.spotify.com/v1/tracks/0Yp3wCUpjrG7NWWPDpmQXm,https://api.spotify.com/v1/audio-analysis/0Yp3wCUpjrG7NWWPDpmQXm,216520,4,62.0,2019-10-29T15:55:43Z
295,Tory Lanez,FlEXiBle (feat. Chris Brown & Lil Baby),0.689,0.817,1,-4.503,1,0.0378,0.0786,0,0.105,0.865,160.046,audio_features,7xfo9csQ9xvv8f2mL7sp4m,spotify:track:7xfo9csQ9xvv8f2mL7sp4m,https://api.spotify.com/v1/tracks/7xfo9csQ9xvv8f2mL7sp4m,https://api.spotify.com/v1/audio-analysis/7xfo9csQ9xvv8f2mL7sp4m,199004,4,56.0,2019-10-29T15:23:36Z
296,Ty Dolla $ign,"Paranoid (feat. Trey Songz, French Montana & DJ Mustard) - Remix",0.813,0.409,6,-10.602,1,0.211,0.00533,0,0.133,0.283,97.431,audio_features,0KkedDWTjsqE6F0NydY7Vq,spotify:track:0KkedDWTjsqE6F0NydY7Vq,https://api.spotify.com/v1/tracks/0KkedDWTjsqE6F0NydY7Vq,https://api.spotify.com/v1/audio-analysis/0KkedDWTjsqE6F0NydY7Vq,281773,4,44.0,2019-10-29T15:17:56Z
297,Jhené Aiko,Stay Ready (What A Life),0.347,0.493,8,-11.548,0,0.29,0.455,0.00366,0.127,0.308,82.887,audio_features,5nkUIVKqOqdpB6ApKgEMkv,spotify:track:5nkUIVKqOqdpB6ApKgEMkv,https://api.spotify.com/v1/tracks/5nkUIVKqOqdpB6ApKgEMkv,https://api.spotify.com/v1/audio-analysis/5nkUIVKqOqdpB6ApKgEMkv,382760,4,62.0,2019-10-28T04:05:38Z
298,Saweetie,My Type,0.899,0.811,2,-6.294,1,0.258,0.000677,0,0.0672,0.587,105.038,audio_features,5KBARWIxeMGkvUax9VtVC9,spotify:track:5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/tracks/5KBARWIxeMGkvUax9VtVC9,https://api.spotify.com/v1/audio-analysis/5KBARWIxeMGkvUax9VtVC9,126446,4,77.0,2019-10-26T21:00:04Z
299,Young Thug,Bad Bad Bad (feat. Lil Baby),0.974,0.596,6,-8.888,1,0.184,0.0976,0,0.151,0.892,111.959,audio_features,1GeNui6m825V8jP4uKiIaH,spotify:track:1GeNui6m825V8jP4uKiIaH,https://api.spotify.com/v1/tracks/1GeNui6m825V8jP4uKiIaH,https://api.spotify.com/v1/audio-analysis/1GeNui6m825V8jP4uKiIaH,149040,4,73.0,2019-10-25T17:47:07Z
300,DaBaby,VIBEZ,0.768,0.652,1,-2.708,0,0.307,0.113,0,0.107,0.777,154.187,audio_features,0fySG6A6qLE8IvDpayb5bM,spotify:track:0fySG6A6qLE8IvDpayb5bM,https://api.spotify.com/v1/tracks/0fySG6A6qLE8IvDpayb5bM,https://api.spotify.com/v1/audio-analysis/0fySG6A6qLE8IvDpayb5bM,144935,4,78.0,2019-10-25T17:22:26Z
301,Låpsley,Hurt Me,0.661,0.733,8,-5.345,1,0.129,0.676,7.06e-05,0.16,0.556,137.904,audio_features,2MMFpdctgwEkUlfP3kyPDG,spotify:track:2MMFpdctgwEkUlfP3kyPDG,https://api.spotify.com/v1/tracks/2MMFpdctgwEkUlfP3kyPDG,https://api.spotify.com/v1/audio-analysis/2MMFpdctgwEkUlfP3kyPDG,231467,4,51.0,2019-10-25T05:41:13Z
302,Hailee Steinfeld,Starving,0.728,0.616,4,-4.238,1,0.0645,0.378,0,0.105,0.508,99.962,audio_features,4Ce37cRWvM1vIGGynKcs22,spotify:track:4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22,https://api.spotify.com/v1/audio-analysis/4Ce37cRWvM1vIGGynKcs22,181880,4,76.0,2019-10-25T05:04:52Z
303,gnash,"i hate u, i love u (feat. olivia o'brien)",0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,audio_features,7vRriwrloYVaoAe3a9wJHe,spotify:track:7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,251034,4,80.0,2019-10-25T04:17:58Z
304,Big Sean,Bezerk (feat. A$AP Ferg),0.684,0.687,2,-4.673,1,0.2,0.0164,0,0.253,0.265,184.026,audio_features,2B9wgj9XzbJZLty03PRbVo,spotify:track:2B9wgj9XzbJZLty03PRbVo,https://api.spotify.com/v1/tracks/2B9wgj9XzbJZLty03PRbVo,https://api.spotify.com/v1/audio-analysis/2B9wgj9XzbJZLty03PRbVo,151067,4,70.0,2019-10-24T20:27:39Z
305,Young Thug,Hot (feat. Gunna),0.855,0.651,0,-8.044,0,0.235,0.063,0,0.0772,0.559,111.997,audio_features,5Z8HZM6iQMhhqyPcCGY5g9,spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/tracks/5Z8HZM6iQMhhqyPcCGY5g9,https://api.spotify.com/v1/audio-analysis/5Z8HZM6iQMhhqyPcCGY5g9,193027,4,75.0,2019-10-24T20:21:19Z
306,The Weeknd,Wicked Games,0.658,0.591,9,-5.197,1,0.0309,0.00959,5.27e-06,0.325,0.326,114.078,audio_features,6VwBbL8CzPiC4QV66ay7oR,spotify:track:6VwBbL8CzPiC4QV66ay7oR,https://api.spotify.com/v1/tracks/6VwBbL8CzPiC4QV66ay7oR,https://api.spotify.com/v1/audio-analysis/6VwBbL8CzPiC4QV66ay7oR,323747,4,73.0,2019-10-22T21:00:38Z
307,Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,audio_features,7t2bFihaDvhIrd2gn2CWJO,spotify:track:7t2bFihaDvhIrd2gn2CWJO,https://api.spotify.com/v1/tracks/7t2bFihaDvhIrd2gn2CWJO,https://api.spotify.com/v1/audio-analysis/7t2bFihaDvhIrd2gn2CWJO,242983,4,79.0,2019-10-22T21:00:28Z
308,The Weeknd,High For This,0.465,0.403,11,-8.895,0,0.0755,0.744,0.000667,0.0777,0.0687,74.95,audio_features,5fohLPNqO6TqwrZ7BoUWUT,spotify:track:5fohLPNqO6TqwrZ7BoUWUT,https://api.spotify.com/v1/tracks/5fohLPNqO6TqwrZ7BoUWUT,https://api.spotify.com/v1/audio-analysis/5fohLPNqO6TqwrZ7BoUWUT,247227,4,68.0,2019-10-22T21:00:22Z
309,blackbear,do re mi,0.745,0.595,8,-6.35,1,0.0486,0.00483,1.13e-05,0.125,0.169,110.966,audio_features,6CUBgX8bXC5YQCkdgRHqyg,spotify:track:6CUBgX8bXC5YQCkdgRHqyg,https://api.spotify.com/v1/tracks/6CUBgX8bXC5YQCkdgRHqyg,https://api.spotify.com/v1/audio-analysis/6CUBgX8bXC5YQCkdgRHqyg,212027,3,1.0,2019-10-22T20:53:00Z
310,PnB Rock,I Like Girls (feat. Lil Skies),0.702,0.775,1,-3.462,1,0.248,0.324,0,0.114,0.784,178.199,audio_features,7cWh3ScxjhvasLI0CBRoZk,spotify:track:7cWh3ScxjhvasLI0CBRoZk,https://api.spotify.com/v1/tracks/7cWh3ScxjhvasLI0CBRoZk,https://api.spotify.com/v1/audio-analysis/7cWh3ScxjhvasLI0CBRoZk,151054,4,68.0,2019-10-22T20:23:11Z
311,Tory Lanez,TAlk tO Me (with Rich The Kid),0.731,0.657,0,-8.56,1,0.0434,0.0591,0,0.0874,0.49,159.97,audio_features,2QihWAl9xAwGPm5vGoO7uM,spotify:track:2QihWAl9xAwGPm5vGoO7uM,https://api.spotify.com/v1/tracks/2QihWAl9xAwGPm5vGoO7uM,https://api.spotify.com/v1/audio-analysis/2QihWAl9xAwGPm5vGoO7uM,184490,4,65.0,2019-10-22T20:18:55Z
312,BTS,Make It Right (feat. Lauv),0.584,0.685,7,-7.811,1,0.425,0.0304,0,0.189,0.345,97.551,audio_features,314ZkcV7oLWG8yWE7LABvH,spotify:track:314ZkcV7oLWG8yWE7LABvH,https://api.spotify.com/v1/tracks/314ZkcV7oLWG8yWE7LABvH,https://api.spotify.com/v1/audio-analysis/314ZkcV7oLWG8yWE7LABvH,226321,4,75.0,2019-10-22T20:11:53Z
313,Ashnikko,STUPID (feat. Yung Baby Tate),0.772,0.637,2,-6.881,1,0.114,0.00459,0,0.0778,0.54,149.906,audio_features,6qNB2ChCVPepl5ZjVJJTUW,spotify:track:6qNB2ChCVPepl5ZjVJJTUW,https://api.spotify.com/v1/tracks/6qNB2ChCVPepl5ZjVJJTUW,https://api.spotify.com/v1/audio-analysis/6qNB2ChCVPepl5ZjVJJTUW,167317,4,76.0,2019-10-21T00:16:51Z
314,Rihanna,What's My Name?,0.692,0.786,2,-2.959,1,0.069,0.23,0,0.0797,0.583,100.025,audio_features,5FTCKvxzqy72ceS4Ujux4N,spotify:track:5FTCKvxzqy72ceS4Ujux4N,https://api.spotify.com/v1/tracks/5FTCKvxzqy72ceS4Ujux4N,https://api.spotify.com/v1/audio-analysis/5FTCKvxzqy72ceS4Ujux4N,263173,4,68.0,2019-10-19T13:15:27Z
315,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),0.652,0.795,11,-5.192,0,0.174,0.156,0,0.123,0.788,135.018,audio_features,0v9Wz8o0BT8DU38R4ddjeH,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/tracks/0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/audio-analysis/0v9Wz8o0BT8DU38R4ddjeH,304607,4,71.0,2019-10-17T20:01:32Z
316,T.I.,Bring Em Out,0.759,0.891,11,-2.983,1,0.257,0.0298,0,0.141,0.587,98.579,audio_features,3CcvahnsiArpTHYQEWV2Au,spotify:track:3CcvahnsiArpTHYQEWV2Au,https://api.spotify.com/v1/tracks/3CcvahnsiArpTHYQEWV2Au,https://api.spotify.com/v1/audio-analysis/3CcvahnsiArpTHYQEWV2Au,216707,4,63.0,2019-10-17T02:03:47Z
317,T.I.,Whatever You Like,0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,audio_features,1IAzD1muglOxOcPbUHs70R,spotify:track:1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/tracks/1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/audio-analysis/1IAzD1muglOxOcPbUHs70R,249533,4,74.0,2019-10-17T02:03:35Z
318,Jasmine Thompson,Too Good,0.665,0.499,11,-6.321,0,0.0599,0.692,0,0.203,0.281,111.887,audio_features,1rY0cyc4pBo53naCrDwb2K,spotify:track:1rY0cyc4pBo53naCrDwb2K,https://api.spotify.com/v1/tracks/1rY0cyc4pBo53naCrDwb2K,https://api.spotify.com/v1/audio-analysis/1rY0cyc4pBo53naCrDwb2K,160714,4,37.0,2019-10-16T03:33:56Z
319,Tones And I,Dance Monkey,0.824,0.592,6,-6.4,0,0.0969,0.693,0.000158,0.178,0.54,98.074,audio_features,421leiR6jKlH5KDdwLYrOs,spotify:track:421leiR6jKlH5KDdwLYrOs,https://api.spotify.com/v1/tracks/421leiR6jKlH5KDdwLYrOs,https://api.spotify.com/v1/audio-analysis/421leiR6jKlH5KDdwLYrOs,209755,4,3.0,2019-10-15T18:21:38Z
320,Quinn XCII,Holding Hands (feat. Elohim),0.67,0.452,3,-9.59,1,0.112,0.455,3.16e-05,0.119,0.401,155.98,audio_features,5lEBksW3vntnNLDr2f5QUv,spotify:track:5lEBksW3vntnNLDr2f5QUv,https://api.spotify.com/v1/tracks/5lEBksW3vntnNLDr2f5QUv,https://api.spotify.com/v1/audio-analysis/5lEBksW3vntnNLDr2f5QUv,225493,4,52.0,2019-10-15T18:19:23Z
321,Summer Walker,Come Thru (with Usher),0.679,0.728,5,-3.092,0,0.154,0.159,0,0.107,0.46,152.001,audio_features,3TTMUI5dFcbeNSDTTDY9M8,spotify:track:3TTMUI5dFcbeNSDTTDY9M8,https://api.spotify.com/v1/tracks/3TTMUI5dFcbeNSDTTDY9M8,https://api.spotify.com/v1/audio-analysis/3TTMUI5dFcbeNSDTTDY9M8,181013,4,75.0,2019-10-09T20:30:27Z
322,Travis Scott,HIGHEST IN THE ROOM,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,audio_features,3eekarcy7kvN4yt5ZFzltW,spotify:track:3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/tracks/3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/audio-analysis/3eekarcy7kvN4yt5ZFzltW,175721,4,88.0,2019-10-09T20:29:33Z
323,blackbear,hot girl bummer,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,audio_features,7aiClxsDWFRQ0Kzk5KI5ku,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,https://api.spotify.com/v1/tracks/7aiClxsDWFRQ0Kzk5KI5ku,https://api.spotify.com/v1/audio-analysis/7aiClxsDWFRQ0Kzk5KI5ku,185093,1,59.0,2019-10-08T16:28:17Z
324,Rihanna,Stay,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,audio_features,1dEy9Pl81QopSxNsPxXQxv,spotify:track:1dEy9Pl81QopSxNsPxXQxv,https://api.spotify.com/v1/tracks/1dEy9Pl81QopSxNsPxXQxv,https://api.spotify.com/v1/audio-analysis/1dEy9Pl81QopSxNsPxXQxv,240707,4,67.0,2019-10-04T17:01:57Z
325,Miguel,Sky Walker (feat. Travis Scott),0.674,0.506,6,-10.532,1,0.0434,0.173,0,0.0866,0.183,145.965,audio_features,5WoaF1B5XIEnWfmb5NZikf,spotify:track:5WoaF1B5XIEnWfmb5NZikf,https://api.spotify.com/v1/tracks/5WoaF1B5XIEnWfmb5NZikf,https://api.spotify.com/v1/audio-analysis/5WoaF1B5XIEnWfmb5NZikf,259333,4,75.0,2019-10-04T15:23:51Z
326,Kanye West,Wolves,0.395,0.392,1,-8.034,1,0.0925,0.219,0.00173,0.134,0.103,155.856,audio_features,432hUIl3ISDeytYW5XBQ5h,spotify:track:432hUIl3ISDeytYW5XBQ5h,https://api.spotify.com/v1/tracks/432hUIl3ISDeytYW5XBQ5h,https://api.spotify.com/v1/audio-analysis/432hUIl3ISDeytYW5XBQ5h,301587,4,70.0,2019-10-04T15:23:45Z
327,Pia Mia,"Hold On, We're Going Home",0.458,0.572,6,-6.837,1,0.0969,0.154,1.4e-05,0.117,0.344,89.261,audio_features,6fhWH0doyn7cSOgjgsuLPh,spotify:track:6fhWH0doyn7cSOgjgsuLPh,https://api.spotify.com/v1/tracks/6fhWH0doyn7cSOgjgsuLPh,https://api.spotify.com/v1/audio-analysis/6fhWH0doyn7cSOgjgsuLPh,181600,4,59.0,2019-10-03T22:21:07Z
328,Kwabs,Last Stand,0.234,0.368,6,-8.283,0,0.0339,0.776,0.00449,0.107,0.152,173.464,audio_features,5SdUxJHcetdzDAMdSPMthi,spotify:track:5SdUxJHcetdzDAMdSPMthi,https://api.spotify.com/v1/tracks/5SdUxJHcetdzDAMdSPMthi,https://api.spotify.com/v1/audio-analysis/5SdUxJHcetdzDAMdSPMthi,208874,4,54.0,2019-10-03T03:14:42Z
329,Tyla Yaweh,I Think I Luv Her (feat. YG),0.902,0.608,11,-6.238,1,0.27,0.000456,0,0.0621,0.836,84.001,audio_features,6VYXuUz1nYMap8gtqeIrQB,spotify:track:6VYXuUz1nYMap8gtqeIrQB,https://api.spotify.com/v1/tracks/6VYXuUz1nYMap8gtqeIrQB,https://api.spotify.com/v1/audio-analysis/6VYXuUz1nYMap8gtqeIrQB,160742,4,66.0,2019-10-01T21:51:32Z
330,PnB Rock,Fendi (feat. Nicki Minaj & Murda Beatz),0.809,0.871,1,-4.525,1,0.28,0.0681,0,0.111,0.573,154.957,audio_features,7H1591r6SfmZZh6BUE7Gue,spotify:track:7H1591r6SfmZZh6BUE7Gue,https://api.spotify.com/v1/tracks/7H1591r6SfmZZh6BUE7Gue,https://api.spotify.com/v1/audio-analysis/7H1591r6SfmZZh6BUE7Gue,180610,4,55.0,2019-10-01T21:48:10Z
331,French Montana,Writing on the Wall (feat. Post Malone & Cardi B),0.773,0.836,9,-2.326,0,0.153,0.283,2.1e-05,0.0828,0.497,112.01,audio_features,7x9nXsowok1JszkVztI5NI,spotify:track:7x9nXsowok1JszkVztI5NI,https://api.spotify.com/v1/tracks/7x9nXsowok1JszkVztI5NI,https://api.spotify.com/v1/audio-analysis/7x9nXsowok1JszkVztI5NI,201271,4,64.0,2019-10-01T20:31:56Z
332,FLETCHER,I Fall Apart - Recorded At Electric Lady Studios NYC,0.447,0.4,1,-8.462,0,0.0285,0.159,4.09e-06,0.153,0.164,75.959,audio_features,0MVvZYjUh20I13vor30dYe,spotify:track:0MVvZYjUh20I13vor30dYe,https://api.spotify.com/v1/tracks/0MVvZYjUh20I13vor30dYe,https://api.spotify.com/v1/audio-analysis/0MVvZYjUh20I13vor30dYe,231630,4,59.0,2019-09-29T22:53:35Z
333,SHAED,Trampoline (with ZAYN),0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,audio_features,1iQDltZqI7BXnHrFy4Qo1k,spotify:track:1iQDltZqI7BXnHrFy4Qo1k,https://api.spotify.com/v1/tracks/1iQDltZqI7BXnHrFy4Qo1k,https://api.spotify.com/v1/audio-analysis/1iQDltZqI7BXnHrFy4Qo1k,184280,4,76.0,2019-09-29T22:53:32Z
334,KYLE,Hey Julie! (feat. Lil Yachty),0.801,0.505,11,-5.829,1,0.293,0.0446,9.52e-06,0.122,0.757,161.059,audio_features,1jkEorRvoRQNo1WZfD1X5q,spotify:track:1jkEorRvoRQNo1WZfD1X5q,https://api.spotify.com/v1/tracks/1jkEorRvoRQNo1WZfD1X5q,https://api.spotify.com/v1/audio-analysis/1jkEorRvoRQNo1WZfD1X5q,156443,4,59.0,2019-09-24T16:13:12Z
335,mike.,Frio,0.738,0.541,11,-4.985,0,0.214,0.295,2.25e-05,0.126,0.394,90.087,audio_features,4z4OzUPgnHa4PYg9L6qqEs,spotify:track:4z4OzUPgnHa4PYg9L6qqEs,https://api.spotify.com/v1/tracks/4z4OzUPgnHa4PYg9L6qqEs,https://api.spotify.com/v1/audio-analysis/4z4OzUPgnHa4PYg9L6qqEs,178887,4,58.0,2019-09-17T15:19:03Z
336,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,audio_features,5N1o6d8zGcSZSeMFkOUQOk,spotify:track:5N1o6d8zGcSZSeMFkOUQOk,https://api.spotify.com/v1/tracks/5N1o6d8zGcSZSeMFkOUQOk,https://api.spotify.com/v1/audio-analysis/5N1o6d8zGcSZSeMFkOUQOk,199427,4,74.0,2019-09-17T15:18:36Z
337,Marc E. Bassy,You & Me,0.449,0.635,1,-8.301,1,0.275,0.0413,0,0.188,0.608,84.414,audio_features,7yCqehT9dKACTFy7YugP0J,spotify:track:7yCqehT9dKACTFy7YugP0J,https://api.spotify.com/v1/tracks/7yCqehT9dKACTFy7YugP0J,https://api.spotify.com/v1/audio-analysis/7yCqehT9dKACTFy7YugP0J,218493,4,66.0,2019-09-16T16:47:19Z
338,Kygo,Stole the Show,0.64,0.635,8,-7.565,0,0.226,0.271,0,0.319,0.475,100.034,audio_features,5masKPHeAOVNgxdLebIcK7,spotify:track:5masKPHeAOVNgxdLebIcK7,https://api.spotify.com/v1/tracks/5masKPHeAOVNgxdLebIcK7,https://api.spotify.com/v1/audio-analysis/5masKPHeAOVNgxdLebIcK7,223187,4,74.0,2019-09-11T05:31:49Z
339,Kygo,Firestone,0.704,0.634,11,-7.374,0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,audio_features,1I8tHoNBFTuoJAlh4hfVVE,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/tracks/1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/audio-analysis/1I8tHoNBFTuoJAlh4hfVVE,271640,4,77.0,2019-09-11T05:30:45Z
340,Miguel,Pineapple Skies,0.654,0.587,10,-6.331,1,0.0439,0.026,0,0.589,0.288,100.014,audio_features,19EnyPZhNPbRoCxAuv5pKD,spotify:track:19EnyPZhNPbRoCxAuv5pKD,https://api.spotify.com/v1/tracks/19EnyPZhNPbRoCxAuv5pKD,https://api.spotify.com/v1/audio-analysis/19EnyPZhNPbRoCxAuv5pKD,281360,4,61.0,2019-09-09T04:42:24Z
